YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.7,27.7,,,22.8,33.2,594,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.2,25.2,,,21.5,29.2,783,,,,,"$35,000 - $49,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.0,29.0,,,25.3,33.1,860,,,,,"$50,000 - $74,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.1,23.1,,,20.5,25.9,1382,,,,,"$75,000 or greater",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.8,23.8,,,19.6,28.6,684,,,,,Data not reported,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Income,Data not reported,INC,INCNR
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,24.5,27.5,4927,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.1,32.1,,,24.4,40.8,189,,,,,,Hispanic,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,5.6,5.6,,,1.8,15.9,68,,,,,,Asian,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.8,36.8,,,29.7,44.4,291,,,,,,2 or more races,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,,,31.8,35.0,5668,Total,,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Total,Total,OVR,OVERALL
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.2,39.2,,,36.7,41.7,2524,,,,Male,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Gender,Male,GEN,MALE
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.4,27.4,,,25.3,29.6,3144,,,,Female,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Gender,Female,GEN,FEMALE
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.9,31.9,,,25.1,39.5,270,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Education,Less than high school,EDU,EDUHS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.3,32.3,,,29.2,35.5,1392,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.5,33.5,,,30.9,36.2,1759,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.9,34.9,,,32.5,37.3,2232,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Education,College graduate,EDU,EDUCOGRAD
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,25.6,25.6,,,19.8,32.4,313,,18 - 24,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.5,29.5,,,25.5,34.0,569,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.3,31.3,,,27.1,35.8,605,,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.3,36.3,,,32.2,40.6,825,,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.6,35.6,,,32.6,38.6,1382,,55 - 64,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.6,38.6,,,36.1,41.2,1974,,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.3,27.3,,,21.5,33.9,535,,,,,"Less than $15,000",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"Less than $15,000",INC,INCLESS15
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,,,29.0,38.2,830,,,,,"$15,000 - $24,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.0,34.0,,,29.2,39.1,594,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.7,39.7,,,35.3,44.2,783,,,,,"$35,000 - $49,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.1,36.1,,,32.3,40.1,860,,,,,"$50,000 - $74,999",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.7,33.7,,,30.8,36.8,1382,,,,,"$75,000 or greater",,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.0,27.0,,,22.9,31.5,684,,,,,Data not reported,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Income,Data not reported,INC,INCNR
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.4,34.4,,,32.8,36.0,4927,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.6,31.6,,,28.6,34.7,1335,,55 - 64,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.6,31.6,,,23.9,40.3,189,,,,,,Hispanic,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,22.0,22.0,,,13.6,33.6,68,,,,,,Asian,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.4,27.4,,,21.7,33.8,291,,,,,,2 or more races,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.4,33.4,,,31.7,35.1,5365,Total,,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Total,Total,OVR,OVERALL
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.4,38.4,,,35.8,41.0,2305,,,,Male,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Gender,Male,GEN,MALE
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,28.7,28.7,,,26.5,31.0,3060,,,,Female,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Gender,Female,GEN,FEMALE
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.4,41.4,,,34.0,49.3,248,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Education,Less than high school,EDU,EDUHS
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.7,39.7,,,36.3,43.2,1264,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.9,31.9,,,29.2,34.8,1664,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,26.2,26.2,,,23.9,28.7,2173,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Education,College graduate,EDU,EDUCOGRAD
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.8,38.8,,,32.5,45.5,287,,18 - 24,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.1,35.1,,,30.5,40.0,549,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.4,37.4,,,32.6,42.4,583,,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.1,33.1,,,29.1,37.3,786,,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),45 - 54,AGEYR,AGEYR4554
